,Unnamed: 0,Date,ID,Username,Tweets,case folding,data cleaning,tokenisasi,normalisasi,stopwords,stemming,Text Tweet,klasifikasi
369,946,11/25/2021 11:55,1.46E+23,ERA.id,"b'Dari sudut pandangmu, kenapa sih kasus seperti ini bisa terjadi? Bahkan melibatkan anak-anak di bawah umur.\n\nBukank\xe2\x80\xa6 https://t.co/KoivLesZ6f'","b'dari sudut pandangmu, kenapa sih kasus seperti ini bisa terjadi? bahkan melibatkan anak-anak di bawah umur.\n\nbukank\xe2\x80\xa6 https://t.co/koivlesz6f'",dari sudut pandangmu kenapa sih kasus seperti ini bisa terjadi bahkan melibatkan anak anak di bawah umur nbukank,"['dari', 'sudut', 'pandangmu', 'kenapa', 'sih', 'kasus', 'seperti', 'ini', 'bisa', 'terjadi', 'bahkan', 'melibatkan', 'anak', 'anak', 'di', 'bawah', 'umur', 'nbukank']","['dari', 'sudut', 'pandangmu', 'kenapa', 'sih', 'kasus', 'seperti', 'ini', 'bisa', 'terjadi', 'bahkan', 'melibatkan', 'anak', 'anak', 'di', 'bawah', 'umur', 'bukankah']",sudut pandangmu sih melibatkan anak anak umur,"['sudut', 'pandang', 'sih', 'libat', 'anak', 'anak', 'umur']","['sudut', 'pandang', 'sih', 'libat', 'anak', 'anak', 'umur']",Positif
370,944,11/25/2021 12:41,1.46E+23,"basmi komunis, cebong bipang & buzzeRp OD","b'RT @eradotid: Dari sudut pandangmu, kenapa sih kasus seperti ini bisa terjadi? Bahkan melibatkan anak-anak di bawah umur.\n\nBukankah RUU PKS\xe2\x80\xa6'","b'rt @eradotid: dari sudut pandangmu, kenapa sih kasus seperti ini bisa terjadi? bahkan melibatkan anak-anak di bawah umur.\n\nbukankah ruu pks\xe2\x80\xa6'",dari sudut pandangmu kenapa sih kasus seperti ini bisa terjadi bahkan melibatkan anak anak di bawah umur nbukankah ruu pks,"['dari', 'sudut', 'pandangmu', 'kenapa', 'sih', 'kasus', 'seperti', 'ini', 'bisa', 'terjadi', 'bahkan', 'melibatkan', 'anak', 'anak', 'di', 'bawah', 'umur', 'nbukankah', 'ruu', 'pks']","['dari', 'sudut', 'pandangmu', 'kenapa', 'sih', 'kasus', 'seperti', 'ini', 'bisa', 'terjadi', 'bahkan', 'melibatkan', 'anak', 'anak', 'di', 'bawah', 'umur', 'bukankah', 'ruu', 'ppks']",sudut pandangmu sih melibatkan anak anak umur ruu ppks,"['sudut', 'pandang', 'sih', 'libat', 'anak', 'anak', 'umur', 'ruu', 'ppks']","['sudut', 'pandang', 'sih', 'libat', 'anak', 'anak', 'umur', 'ruu', 'ppks']",Positif
371,2377,11/23/2021 7:21,1.46E+23,manifesting itto,"b'Suka sekali saat Nadiem Makarim berbicara tentang Permendikbud PPKS, beliau tidak pernah lupa bahwa laki-laki bukan\xe2\x80\xa6 https://t.co/4NFuqUwrv4'","b'suka sekali saat nadiem makarim berbicara tentang permendikbud ppks, beliau tidak pernah lupa bahwa laki-laki bukan\xe2\x80\xa6 https://t.co/4nfuquwrv4'",suka sekali saat nadiem makarim berbicara tentang permendikbud ppks beliau tidak pernah lupa bahwa laki laki bukan,"['suka', 'sekali', 'saat', 'nadiem', 'makarim', 'berbicara', 'tentang', 'permendikbud', 'ppks', 'beliau', 'tidak', 'pernah', 'lupa', 'bahwa', 'laki', 'laki', 'bukan']","['suka', 'sekali', 'saat', 'nadiem', 'makarim', 'berbicara', 'tentang', 'permendukbidristek', 'ppks', 'beliau', 'tidak', 'pernah', 'lupa', 'bahwa', 'laki', 'laki', 'bukan']",suka nadiem makarim berbicara permendukbidristek ppks beliau lupa laki laki,"['suka', 'nadiem', 'makarim', 'bicara', 'permendukbidristek', 'ppks', 'beliau', 'lupa', 'laki', 'laki']","['suka', 'nadiem', 'makarim', 'bicara', 'permendukbidristek', 'ppks', 'beliau', 'lupa', 'laki', 'laki']",Positif
372,258,11/27/2021 2:00,1.46E+23,LPM Kavling10 (UAPKM UB),b'Sumber: Vice Indonesia dan https://t.co/PcBZxiDEdl\nInfografik: Eilyn Zharfa Mazaya\n=================\xe2\x81\xa3\n#LPM\n#PPKS\xe2\x80\xa6 https://t.co/umFK4UNfQu',b'sumber: vice indonesia dan https://t.co/pcbzxidedl\ninfografik: eilyn zharfa mazaya\n=================\xe2\x81\xa3\n#lpm\n#ppks\xe2\x80\xa6 https://t.co/umfk4unfqu',sumber vice indonesia dan eilyn zharfa mazaya,"['sumber', 'vice', 'indonesia', 'dan', 'eilyn', 'zharfa', 'mazaya']","['sumber', 'vice', 'indonesia', 'dan', 'eilyn', 'zharfa', 'mazaya']",sumber vice indonesia eilyn zharfa mazaya,"['sumber', 'vice', 'indonesia', 'eilyn', 'zharfa', 'mazaya']","['sumber', 'vice', 'indonesia', 'eilyn', 'zharfa', 'mazaya']",Positif
373,304,11/27/2021 0:15,1.46E+23,Syifa inqilabi,"b'#Fokus \xe2\x80\x94 Sungguh sayang, suara mahasiswa terbelah dalam menyikapi kehadiran Permen PPKS. Berbeda dengan suara mahas\xe2\x80\xa6 https://t.co/jQMImfHRYF'","b'#fokus \xe2\x80\x94 sungguh sayang, suara mahasiswa terbelah dalam menyikapi kehadiran permen ppks. berbeda dengan suara mahas\xe2\x80\xa6 https://t.co/jqmimfhryf'",sungguh sayang suara mahasiswa terbelah dalam menyikapi kehadiran permen ppks berbeda dengan suara mahas,"['sungguh', 'sayang', 'suara', 'mahasiswa', 'terbelah', 'dalam', 'menyikapi', 'kehadiran', 'permen', 'ppks', 'berbeda', 'dengan', 'suara', 'mahas']","['sungguh', 'sayang', 'suara', 'mahasiswa', 'terbelah', 'dalam', 'menyikapi', 'kehadiran', 'permendukbidristek', 'ppks', 'berbeda', 'dengan', 'suara', 'mahasiswa']",sungguh sayang suara mahasiswa terbelah menyikapi kehadiran permendukbidristek ppks berbeda suara mahasiswa,"['sungguh', 'sayang', 'suara', 'mahasiswa', 'belah', 'sikap', 'hadir', 'permendukbidristek', 'ppks', 'beda', 'suara', 'mahasiswa']","['sungguh', 'sayang', 'suara', 'mahasiswa', 'belah', 'sikap', 'hadir', 'permendukbidristek', 'ppks', 'beda', 'suara', 'mahasiswa']",Negatif
374,181,11/27/2021 4:42,1.46E+23,Aisyah Salsabila,"b'#Fokus \xe2\x80\x94 Sungguh teramat sayang, suara mahasiswa terbelah dlm menyikapi kehadiran Permen PPKS. Berbeda dgn suara ma\xe2\x80\xa6 https://t.co/ne0LQhk7uj'","b'#fokus \xe2\x80\x94 sungguh teramat sayang, suara mahasiswa terbelah dlm menyikapi kehadiran permen ppks. berbeda dgn suara ma\xe2\x80\xa6 https://t.co/ne0lqhk7uj'",sungguh teramat sayang suara mahasiswa terbelah dlm menyikapi kehadiran permen ppks berbeda dgn suara ma,"['sungguh', 'teramat', 'sayang', 'suara', 'mahasiswa', 'terbelah', 'dlm', 'menyikapi', 'kehadiran', 'permen', 'ppks', 'berbeda', 'dgn', 'suara', 'ma']","['sungguh', 'teramat', 'sayang', 'suara', 'mahasiswa', 'terbelah', 'dlm', 'menyikapi', 'kehadiran', 'permendukbidristek', 'ppks', 'berbeda', 'dgn', 'suara', 'ma']",sungguh teramat sayang suara mahasiswa terbelah dlm menyikapi kehadiran permendukbidristek ppks berbeda dgn suara ma,"['sungguh', 'amat', 'sayang', 'suara', 'mahasiswa', 'belah', 'dlm', 'sikap', 'hadir', 'permendukbidristek', 'ppks', 'beda', 'dgn', 'suara', 'ma']","['sungguh', 'sayang', 'suara', 'mahasiswa', 'belah', 'dlm', 'sikap', 'hadir', 'permendukbidristek', 'ppks', 'beda', 'dgn', 'suara', 'ma']",Negatif
375,123,11/27/2021 7:45,1.46E+22,siti fatimah,"b'#Fokus\n#MuslimahNewsCom \xe2\x80\x94 Sungguh teramat sayang, suara mahasiswa terbelah dalam menyikapi kehadiran Permen PPKS. B\xe2\x80\xa6 https://t.co/h9Bim1rVNU'","b'#fokus\n#muslimahnewscom \xe2\x80\x94 sungguh teramat sayang, suara mahasiswa terbelah dalam menyikapi kehadiran permen ppks. b\xe2\x80\xa6 https://t.co/h9bim1rvnu'",sungguh teramat sayang suara mahasiswa terbelah dalam menyikapi kehadiran permen ppks,"['sungguh', 'teramat', 'sayang', 'suara', 'mahasiswa', 'terbelah', 'dalam', 'menyikapi', 'kehadiran', 'permen', 'ppks']","['sungguh', 'teramat', 'sayang', 'suara', 'mahasiswa', 'terbelah', 'dalam', 'menyikapi', 'kehadiran', 'permendukbidristek', 'ppks']",sungguh teramat sayang suara mahasiswa terbelah menyikapi kehadiran permendukbidristek ppks,"['sungguh', 'amat', 'sayang', 'suara', 'mahasiswa', 'belah', 'sikap', 'hadir', 'permendukbidristek', 'ppks']","['sungguh', 'sayang', 'suara', 'mahasiswa', 'belah', 'sikap', 'hadir', 'permendukbidristek', 'ppks']",Positif
376,271,11/27/2021 1:24,1.46E+22,Mimi Nizam,"b'#Fokus \xe2\x80\x94 Sungguh teramat sayang, suara mahasiswa terbelah dalam menyikapi kehadiran Permen PPKS. Berbeda dengan sua\xe2\x80\xa6 https://t.co/y3PyrfxHBs'","b'#fokus \xe2\x80\x94 sungguh teramat sayang, suara mahasiswa terbelah dalam menyikapi kehadiran permen ppks. berbeda dengan sua\xe2\x80\xa6 https://t.co/y3pyrfxhbs'",sungguh teramat sayang suara mahasiswa terbelah dalam menyikapi kehadiran permen ppks berbeda dengan sua,"['sungguh', 'teramat', 'sayang', 'suara', 'mahasiswa', 'terbelah', 'dalam', 'menyikapi', 'kehadiran', 'permen', 'ppks', 'berbeda', 'dengan', 'sua']","['sungguh', 'teramat', 'sayang', 'suara', 'mahasiswa', 'terbelah', 'dalam', 'menyikapi', 'kehadiran', 'permendukbidristek', 'ppks', 'berbeda', 'dengan', 'suara']",sungguh teramat sayang suara mahasiswa terbelah menyikapi kehadiran permendukbidristek ppks berbeda suara,"['sungguh', 'amat', 'sayang', 'suara', 'mahasiswa', 'belah', 'sikap', 'hadir', 'permendukbidristek', 'ppks', 'beda', 'suara']","['sungguh', 'sayang', 'suara', 'mahasiswa', 'belah', 'sikap', 'hadir', 'permendukbidristek', 'ppks', 'beda', 'suara']",Negatif
377,112,11/27/2021 10:00,1.46E+23,rinamulya,"b'Sungguh teramat sayang, suara mahasiswa terbelah dalam menyikapi kehadiran Permen PPKS.Berbeda dengan suara mahasis\xe2\x80\xa6 https://t.co/6WF8v0sjsM'","b'sungguh teramat sayang, suara mahasiswa terbelah dalam menyikapi kehadiran permen ppks.berbeda dengan suara mahasis\xe2\x80\xa6 https://t.co/6wf8v0sjsm'",sungguh teramat sayang suara mahasiswa terbelah dalam menyikapi kehadiran permen ppks berbeda dengan suara mahasis,"['sungguh', 'teramat', 'sayang', 'suara', 'mahasiswa', 'terbelah', 'dalam', 'menyikapi', 'kehadiran', 'permen', 'ppks', 'berbeda', 'dengan', 'suara', 'mahasis']","['sungguh', 'teramat', 'sayang', 'suara', 'mahasiswa', 'terbelah', 'dalam', 'menyikapi', 'kehadiran', 'permendukbidristek', 'ppks', 'berbeda', 'dengan', 'suara', 'mahasiswa']",sungguh teramat sayang suara mahasiswa terbelah menyikapi kehadiran permendukbidristek ppks berbeda suara mahasiswa,"['sungguh', 'amat', 'sayang', 'suara', 'mahasiswa', 'belah', 'sikap', 'hadir', 'permendukbidristek', 'ppks', 'beda', 'suara', 'mahasiswa']","['sungguh', 'sayang', 'suara', 'mahasiswa', 'belah', 'sikap', 'hadir', 'permendukbidristek', 'ppks', 'beda', 'suara', 'mahasiswa']",Negatif
378,5407,11/20/2021 22:33,1.46E+23,Ahmad Budairi,b'@SoundOfYogi Sy ikut mendukung https://t.co/wvEhP5dKG9',b'@soundofyogi sy ikut mendukung https://t.co/wvehp5dkg9',sy ikut mendukung,"['sy', 'ikut', 'mendukung']","['sy', 'ikut', 'mendukung']",sy mendukung,"['sy', 'dukung']","['sy', 'dukung']",Positif
379,817,11/26/2021 6:37,1.46E+23,SONTOLOYO,"b'TALIBAN DI MEDAN !\nMahasiswa Demo di Kantor DPRD Sumut Medan  Dukung Khilafah, Tuding Permendikbud 30 PPKS Thogut"",\xe2\x80\xa6 https://t.co/ihrysqgbpc'","b'taliban di medan !\nmahasiswa demo di kantor dprd sumut medan  dukung khilafah, tuding permendikbud 30 ppks thogut"",\xe2\x80\xa6 https://t.co/ihrysqgbpc'",taliban di medan nmahasiswa demo di kantor dprd sumut medan dukung khilafah tuding permendikbud ppks thogut,"['taliban', 'di', 'medan', 'nmahasiswa', 'demo', 'di', 'kantor', 'dprd', 'sumut', 'medan', 'dukung', 'khilafah', 'tuding', 'permendikbud', 'ppks', 'thogut']","['taliban', 'di', 'medan', 'mahasiswa', 'demo', 'di', 'kantor', 'dprd', 'sumut', 'medan', 'dukung', 'khilafah', 'tuding', 'permendukbidristek', 'ppks', 'thogut']",taliban medan mahasiswa demo kantor dprd sumut medan dukung khilafah tuding permendukbidristek ppks thogut,"['talib', 'medan', 'mahasiswa', 'demo', 'kantor', 'dprd', 'sumut', 'medan', 'dukung', 'khilafah', 'tuding', 'permendukbidristek', 'ppks', 'thogut']","['talib', 'medan', 'mahasiswa', 'demo', 'kantor', 'dprd', 'sumut', 'medan', 'dukung', 'khilafah', 'tuding', 'permendukbidristek', 'ppks', 'thogut']",Positif
380,787,11/26/2021 7:10,1.46E+23,กٱՇٱչﻉก_չﻉก,"b'RT @cagubnyinyir2: TALIBAN DI MEDAN !\nMahasiswa Demo di Kantor DPRD Sumut Medan  Dukung Khilafah, Tuding Permendikbud 30 PPKS Thogut"", bawa\xe2\x80\xa6'","b'rt @cagubnyinyir2: taliban di medan !\nmahasiswa demo di kantor dprd sumut medan  dukung khilafah, tuding permendikbud 30 ppks thogut"", bawa\xe2\x80\xa6'",taliban di medan nmahasiswa demo di kantor dprd sumut medan dukung khilafah tuding permendikbud ppks thogut bawa,"['taliban', 'di', 'medan', 'nmahasiswa', 'demo', 'di', 'kantor', 'dprd', 'sumut', 'medan', 'dukung', 'khilafah', 'tuding', 'permendikbud', 'ppks', 'thogut', 'bawa']","['taliban', 'di', 'medan', 'mahasiswa', 'demo', 'di', 'kantor', 'dprd', 'sumut', 'medan', 'dukung', 'khilafah', 'tuding', 'permendukbidristek', 'ppks', 'thogut', 'bawa']",taliban medan mahasiswa demo kantor dprd sumut medan dukung khilafah tuding permendukbidristek ppks thogut bawa,"['talib', 'medan', 'mahasiswa', 'demo', 'kantor', 'dprd', 'sumut', 'medan', 'dukung', 'khilafah', 'tuding', 'permendukbidristek', 'ppks', 'thogut', 'bawa']","['talib', 'medan', 'mahasiswa', 'demo', 'kantor', 'dprd', 'sumut', 'medan', 'dukung', 'khilafah', 'tuding', 'permendukbidristek', 'ppks', 'thogut', 'bawa']",Positif
381,5390,11/21/2021 5:15,1.46E+23,LPM Industria,b'Kira-kira apa tanggapan para aktivis terebut dalam menanggapi peraturan tersebut? Yuk kita cari tahu selengkapnya d\xe2\x80\xa6 https://t.co/l1YMeJd9jd',b'kira-kira apa tanggapan para aktivis terebut dalam menanggapi peraturan tersebut? yuk kita cari tahu selengkapnya d\xe2\x80\xa6 https://t.co/l1ymejd9jd',kira kira apa tanggapan para aktivis terebut dalam menanggapi peraturan tersebut yuk kita cari tahu selengkapnya,"['kira', 'kira', 'apa', 'tanggapan', 'para', 'aktivis', 'terebut', 'dalam', 'menanggapi', 'peraturan', 'tersebut', 'yuk', 'kita', 'cari', 'tahu', 'selengkapnya']","['kira', 'kira', 'apa', 'tanggapan', 'para', 'aktivis', 'terebut', 'dalam', 'menanggapi', 'peraturan', 'tersebut', 'ayo', 'kita', 'cari', 'tahu', 'selengkapnya']",tanggapan aktivis terebut menanggapi peraturan ayo cari selengkapnya,"['tanggap', 'aktivis', 'rebut', 'tanggap', 'atur', 'ayo', 'cari', 'lengkap']","['tanggap', 'aktivis', 'rebut', 'tanggap', 'atur', 'ayo', 'cari', 'lengkap']",Positif
382,5372,11/21/2021 14:04,1.46E+23,TintaSiyasi.com,"b'Sebuah Telaah Mendalam: Ada Apa di Balik Permendikbud Ristek PPKS?\n\nOleh: Rahmiani Tiflen, S.Kep\n[Voice of Muslimah\xe2\x80\xa6 https://t.co/TbLt8Nedy7'","b'sebuah telaah mendalam: ada apa di balik permendikbud ristek ppks?\n\noleh: rahmiani tiflen, s.kep\n[voice of muslimah\xe2\x80\xa6 https://t.co/tblt8nedy7'",sebuah telaah mendalam ada apa di balik permendikbud ristek ppks noleh rahmiani tiflen kep voice of muslimah,"['sebuah', 'telaah', 'mendalam', 'ada', 'apa', 'di', 'balik', 'permendikbud', 'ristek', 'ppks', 'noleh', 'rahmiani', 'tiflen', 'kep', 'voice', 'of', 'muslimah']","['sebuah', 'telaah', 'mendalam', 'ada', 'apa', 'di', 'balik', 'permendukbidristek', 'ristek', 'ppks', 'oleh', 'rahmiani', 'tiflen', 'kep', 'voice', 'of', 'muslimah']",telaah mendalam permendukbidristek ristek ppks rahmiani tiflen kep voice of muslimah,"['telaah', 'dalam', 'permendukbidristek', 'ristek', 'ppks', 'rahmiani', 'tiflen', 'kep', 'voice', 'of', 'muslimah']","['telaah', 'permendukbidristek', 'ristek', 'ppks', 'rahmiani', 'tiflen', 'kep', 'voice', 'of', 'muslimah']",Positif
383,3805,11/23/2021 0:21,1.46E+23,Pikiran Rakyat,"b'Temui PBNU, Nadiem Makarim Klarifikasi dan Minta Masukan Terkait Permendikbud PPKS https://t.co/0XpRHqslvk'","b'temui pbnu, nadiem makarim klarifikasi dan minta masukan terkait permendikbud ppks https://t.co/0xprhqslvk'",temui pbnu nadiem makarim klarifikasi dan minta masukan terkait permendikbud ppks,"['temui', 'pbnu', 'nadiem', 'makarim', 'klarifikasi', 'dan', 'minta', 'masukan', 'terkait', 'permendikbud', 'ppks']","['temui', 'pbnu', 'nadiem', 'makarim', 'klarifikasi', 'dan', 'minta', 'masukan', 'terkait', 'permendukbidristek', 'ppks']",temui pbnu nadiem makarim klarifikasi masukan terkait permendukbidristek ppks,"['temu', 'pbnu', 'nadiem', 'makarim', 'klarifikasi', 'masuk', 'kait', 'permendukbidristek', 'ppks']","['temu', 'pbnu', 'nadiem', 'makarim', 'klarifikasi', 'masuk', 'kait', 'permendukbidristek', 'ppks']",Positif
384,524,11/26/2021 12:12,1.46E+23,Salomo Simangunsong,"b'@PPKS_ID Terima kasih ppks.kebetulan kita baru tanam sawit exs karet gnti sawit 10 ha,bibit jenis D\xc3\x97P simalungun da\xe2\x80\xa6 https://t.co/lWQTO4E4y1'","b'@ppks_id terima kasih ppks.kebetulan kita baru tanam sawit exs karet gnti sawit 10 ha,bibit jenis d\xc3\x97p simalungun da\xe2\x80\xa6 https://t.co/lwqto4e4y1'",terima kasih ppks kebetulan kita baru tanam sawit exs karet gnti sawit ha bibit jenis xc simalungun da,"['terima', 'kasih', 'ppks', 'kebetulan', 'kita', 'baru', 'tanam', 'sawit', 'exs', 'karet', 'gnti', 'sawit', 'ha', 'bibit', 'jenis', 'xc', 'simalungun', 'da']","['terima', 'kasih', 'ppks', 'kebetulan', 'kita', 'baru', 'tanam', 'sawit', 'exs', 'karet', 'gnti', 'sawit', 'ha', 'bibit', 'jenis', 'xc', 'simalungun', 'da']",terima kasih ppks tanam sawit exs karet gnti sawit ha bibit jenis simalungun da,"['terima', 'kasih', 'ppks', 'tanam', 'sawit', 'exs', 'karet', 'gnti', 'sawit', 'ha', 'bibit', 'jenis', 'simalungun', 'da']","['terima', 'kasih', 'ppks', 'tanam', 'sawit', 'exs', 'karet', 'gnti', 'sawit', 'ha', 'bibit', 'jenis', 'simalungun', 'da']",Positif
385,909,11/26/2021 1:33,1.46E+23,fullsun☀️,"b'Thanks to pak nadiem karna udh membuat gojek, gomart, gosend, dll yang bikin hidup gue super mudah waktu dirantau,\xe2\x80\xa6 https://t.co/kgW5kiPQM5'","b'thanks to pak nadiem karna udh membuat gojek, gomart, gosend, dll yang bikin hidup gue super mudah waktu dirantau,\xe2\x80\xa6 https://t.co/kgw5kipqm5'",thanks to pak nadiem karna udh membuat gojek goma gosend dll yang bikin hidup gue super mudah waktu dirantau,"['thanks', 'to', 'pak', 'nadiem', 'karna', 'udh', 'membuat', 'gojek', 'goma', 'gosend', 'dll', 'yang', 'bikin', 'hidup', 'gue', 'super', 'mudah', 'waktu', 'dirantau']","['thanks', 'to', 'pak', 'nadiem', 'karna', 'udh', 'membuat', 'gojek', 'goma', 'gosend', 'dll', 'yang', 'bikin', 'hidup', 'saya', 'super', 'mudah', 'waktu', 'dirantau']",thanks to nadiem karna udh gojek goma gosend dll bikin hidup super mudah dirantau,"['thanks', 'to', 'nadiem', 'karna', 'udh', 'gojek', 'goma', 'gosend', 'dll', 'bikin', 'hidup', 'super', 'mudah', 'rantau']","['thanks', 'to', 'nadiem', 'karna', 'udh', 'gojek', 'goma', 'gosend', 'dll', 'bikin', 'hidup', 'super', 'mudah', 'rantau']",Positif
386,960,11/25/2021 9:06,1.46E+22,IDN Times,b'RT @IDNTimesNTB: Tim satgas pencegahan PPKS diisi 50 persen dari mahasiswa https://t.co/QXBYNwWSMi',b'rt @idntimesntb: tim satgas pencegahan ppks diisi 50 persen dari mahasiswa https://t.co/qxbynwwsmi',tim satgas pencegahan ppks diisi persen dari mahasiswa,"['tim', 'satgas', 'pencegahan', 'ppks', 'diisi', 'persen', 'dari', 'mahasiswa']","['tim', 'satgas', 'pencegahan', 'ppks', 'diisi', 'persen', 'dari', 'mahasiswa']",tim satgas pencegahan ppks diisi persen mahasiswa,"['tim', 'satgas', 'cegah', 'ppks', 'isi', 'persen', 'mahasiswa']","['tim', 'satgas', 'cegah', 'ppks', 'isi', 'persen', 'mahasiswa']",Positif
387,5409,11/20/2021 22:28,1.46E+23,Ahmad Budairi,"b'@Stakof Nitip, pak: https://t.co/wvEhP5dKG9'","b'@stakof nitip, pak: https://t.co/wvehp5dkg9'",nitip pak,"['nitip', 'pak']","['titip', 'pak']",titip,['titip'],['titip'],Positif
388,475,11/26/2021 13:53,1.46E+23,Muslimah News Com,"b'Namun, bagi yang kontra, seperti Lincolin Arsyad (Diktilitbang) Pimpinan Pusat Muhammadiyah berpendapat bahwa Perme\xe2\x80\xa6 https://t.co/jcNET8XESM'","b'namun, bagi yang kontra, seperti lincolin arsyad (diktilitbang) pimpinan pusat muhammadiyah berpendapat bahwa perme\xe2\x80\xa6 https://t.co/jcnet8xesm'",namun bagi yang kontra seperti lincolin arsyad diktilitbang pimpinan pusat muhammadiyah berpendapat bahwa perme,"['namun', 'bagi', 'yang', 'kontra', 'seperti', 'lincolin', 'arsyad', 'diktilitbang', 'pimpinan', 'pusat', 'muhammadiyah', 'berpendapat', 'bahwa', 'perme']","['namun', 'bagi', 'yang', 'tolak', 'seperti', 'lincolin', 'arsyad', 'diktilitbang', 'pimpinan', 'pusat', 'muhammadiyah', 'berpendapat', 'bahwa', 'perme']",tolak lincolin arsyad diktilitbang pimpinan pusat muhammadiyah berpendapat perme,"['tolak', 'lincolin', 'arsyad', 'diktilitbang', 'pimpin', 'pusat', 'muhammadiyah', 'dapat', 'perme']","['tolak', 'lincolin', 'arsyad', 'diktilitbang', 'pimpin', 'pusat', 'muhammadiyah', 'perme']",Negatif
389,469,11/26/2021 13:56,1.46E+23,Trio_cute,"b'RT @muslimahnewscom: Namun, bagi yang kontra, seperti Lincolin Arsyad (Diktilitbang) Pimpinan Pusat Muhammadiyah berpendapat bahwa Permen P\xe2\x80\xa6'","b'rt @muslimahnewscom: namun, bagi yang kontra, seperti lincolin arsyad (diktilitbang) pimpinan pusat muhammadiyah berpendapat bahwa permen p\xe2\x80\xa6'",namun bagi yang kontra seperti lincolin arsyad diktilitbang pimpinan pusat muhammadiyah berpendapat bahwa permen,"['namun', 'bagi', 'yang', 'kontra', 'seperti', 'lincolin', 'arsyad', 'diktilitbang', 'pimpinan', 'pusat', 'muhammadiyah', 'berpendapat', 'bahwa', 'permen']","['namun', 'bagi', 'yang', 'tolak', 'seperti', 'lincolin', 'arsyad', 'diktilitbang', 'pimpinan', 'pusat', 'muhammadiyah', 'berpendapat', 'bahwa', 'permendukbidristek']",tolak lincolin arsyad diktilitbang pimpinan pusat muhammadiyah berpendapat permendukbidristek,"['tolak', 'lincolin', 'arsyad', 'diktilitbang', 'pimpin', 'pusat', 'muhammadiyah', 'dapat', 'permendukbidristek']","['tolak', 'lincolin', 'arsyad', 'diktilitbang', 'pimpin', 'pusat', 'muhammadiyah', 'permendukbidristek']",Negatif
390,185,11/27/2021 4:34,1.46E+23,Hadizah,b'Tolak permen ppks\nhttps://t.co/Lsdvyw3oLu',b'tolak permen ppks\nhttps://t.co/lsdvyw3olu',tolak permen ppks,"['tolak', 'permen', 'ppks']","['tolak', 'permendukbidristek', 'ppks']",tolak permendukbidristek ppks,"['tolak', 'permendukbidristek', 'ppks']","['tolak', 'permendukbidristek', 'ppks']",Negatif
391,301,11/27/2021 0:25,1.46E+23,SARANG BERITA,"b'Tuding Permendikbud PPKS Thogut, Mahasiswa di Medan Demo Dukung Khilafah? https://t.co/884CiUMoGp'","b'tuding permendikbud ppks thogut, mahasiswa di medan demo dukung khilafah? https://t.co/884ciumogp'",tuding permendikbud ppks thogut mahasiswa di medan demo dukung khilafah,"['tuding', 'permendikbud', 'ppks', 'thogut', 'mahasiswa', 'di', 'medan', 'demo', 'dukung', 'khilafah']","['tuding', 'permendukbidristek', 'ppks', 'thogut', 'mahasiswa', 'di', 'medan', 'demo', 'dukung', 'khilafah']",tuding permendukbidristek ppks thogut mahasiswa medan demo dukung khilafah,"['tuding', 'permendukbidristek', 'ppks', 'thogut', 'mahasiswa', 'medan', 'demo', 'dukung', 'khilafah']","['tuding', 'permendukbidristek', 'ppks', 'thogut', 'mahasiswa', 'medan', 'demo', 'dukung', 'khilafah']",Positif
392,938,11/25/2021 13:43,1.46E+23,Iskandar Zulkarnaen,b'Ini Tuntutan Mahasiswa KAMMI Soal Permendikbud PPKS\n\n#GagalkanRUUTPKS\n#Tolakliberalisasi\n#permengakmanis\xe2\x80\xa6 https://t.co/pOLCzQXxjB',b'ini tuntutan mahasiswa kammi soal permendikbud ppks\n\n#gagalkanruutpks\n#tolakliberalisasi\n#permengakmanis\xe2\x80\xa6 https://t.co/polczqxxjb',ini tuntutan mahasiswa kammi soal permendikbud ppks,"['ini', 'tuntutan', 'mahasiswa', 'kammi', 'soal', 'permendikbud', 'ppks']","['ini', 'tuntutan', 'mahasiswa', 'kammi', 'soal', 'permendukbidristek', 'ppks']",tuntutan mahasiswa kammi permendukbidristek ppks,"['tuntut', 'mahasiswa', 'kammi', 'permendukbidristek', 'ppks']","['tuntut', 'mahasiswa', 'kammi', 'permendukbidristek', 'ppks']",Positif
